sensor_id,sensor_type,value,unit,timestamp,quality
sensor-014,vibration,30.563,mm/s,2025-08-13T18:25:48.746689+00:00,0.956
sensor-014,vibration,30.483,mm/s,2025-08-13T18:30:48.746689+00:00,0.987
sensor-014,vibration,38.634,mm/s,2025-08-13T18:35:48.746689+00:00,0.971
sensor-014,vibration,30.691,mm/s,2025-08-13T18:40:48.746689+00:00,0.986
sensor-014,vibration,30.904,mm/s,2025-08-13T18:45:48.746689+00:00,0.996
sensor-014,vibration,33.266,mm/s,2025-08-13T18:50:48.746689+00:00,0.973
sensor-014,vibration,37.798,mm/s,2025-08-13T18:55:48.746689+00:00,0.985
sensor-014,vibration,39.433,mm/s,2025-08-13T19:00:48.746689+00:00,0.95
sensor-014,vibration,31.853,mm/s,2025-08-13T19:05:48.746689+00:00,0.963
sensor-014,vibration,31.102,mm/s,2025-08-13T19:10:48.746689+00:00,0.99
sensor-014,vibration,34.425,mm/s,2025-08-13T19:15:48.746689+00:00,0.989
sensor-014,vibration,27.486,mm/s,2025-08-13T19:20:48.746689+00:00,0.995
sensor-014,vibration,39.331,mm/s,2025-08-13T19:25:48.746689+00:00,0.989
sensor-014,vibration,31.691,mm/s,2025-08-13T19:30:48.746689+00:00,0.985
sensor-014,vibration,39.975,mm/s,2025-08-13T19:35:48.746689+00:00,1.0
sensor-014,vibration,32.826,mm/s,2025-08-13T19:40:48.746689+00:00,0.978
sensor-014,vibration,31.593,mm/s,2025-08-13T19:45:48.746689+00:00,1.0
sensor-014,vibration,34.399,mm/s,2025-08-13T19:50:48.746689+00:00,0.985
sensor-014,vibration,33.503,mm/s,2025-08-13T19:55:48.746689+00:00,0.987
sensor-014,vibration,33.996,mm/s,2025-08-13T20:00:48.746689+00:00,0.992
sensor-014,vibration,34.337,mm/s,2025-08-13T20:05:48.746689+00:00,0.984
sensor-014,vibration,33.573,mm/s,2025-08-13T20:10:48.746689+00:00,0.981
sensor-014,vibration,39.575,mm/s,2025-08-13T20:15:48.746689+00:00,1.0
sensor-014,vibration,33.168,mm/s,2025-08-13T20:20:48.746689+00:00,0.952
sensor-014,vibration,32.037,mm/s,2025-08-13T20:25:48.746689+00:00,0.979
sensor-014,vibration,37.012,mm/s,2025-08-13T20:30:48.746689+00:00,0.971
sensor-014,vibration,33.304,mm/s,2025-08-13T20:35:48.746689+00:00,0.972
sensor-014,vibration,36.476,mm/s,2025-08-13T20:40:48.746689+00:00,1.0
sensor-014,vibration,34.524,mm/s,2025-08-13T20:45:48.746689+00:00,1.0
sensor-014,vibration,36.374,mm/s,2025-08-13T20:50:48.746689+00:00,0.965
sensor-014,vibration,32.848,mm/s,2025-08-13T20:55:48.746689+00:00,0.998
sensor-014,vibration,34.085,mm/s,2025-08-13T21:00:48.746689+00:00,0.979
sensor-014,vibration,32.76,mm/s,2025-08-13T21:05:48.746689+00:00,0.952
sensor-014,vibration,30.769,mm/s,2025-08-13T21:10:48.746689+00:00,0.968
sensor-014,vibration,39.439,mm/s,2025-08-13T21:15:48.746689+00:00,1.0
sensor-014,vibration,39.284,mm/s,2025-08-13T21:20:48.746689+00:00,0.958
sensor-014,vibration,35.443,mm/s,2025-08-13T21:25:48.746689+00:00,0.98
sensor-014,vibration,35.719,mm/s,2025-08-13T21:30:48.746689+00:00,0.984
sensor-014,vibration,36.103,mm/s,2025-08-13T21:35:48.746689+00:00,0.99
sensor-014,vibration,34.4,mm/s,2025-08-13T21:40:48.746689+00:00,0.958
sensor-014,vibration,37.886,mm/s,2025-08-13T21:45:48.746689+00:00,0.991
sensor-014,vibration,31.469,mm/s,2025-08-13T21:50:48.746689+00:00,0.987
sensor-014,vibration,30.739,mm/s,2025-08-13T21:55:48.746689+00:00,0.969
sensor-014,vibration,36.961,mm/s,2025-08-13T22:00:48.746689+00:00,0.969
sensor-014,vibration,40.194,mm/s,2025-08-13T22:05:48.746689+00:00,0.988
sensor-014,vibration,38.181,mm/s,2025-08-13T22:10:48.746689+00:00,0.979
sensor-014,vibration,37.535,mm/s,2025-08-13T22:15:48.746689+00:00,0.997
sensor-014,vibration,35.277,mm/s,2025-08-13T22:20:48.746689+00:00,0.975
sensor-014,vibration,38.776,mm/s,2025-08-13T22:25:48.746689+00:00,0.973
sensor-014,vibration,36.679,mm/s,2025-08-13T22:30:48.746689+00:00,0.976
sensor-014,vibration,35.24,mm/s,2025-08-13T22:35:48.746689+00:00,1.0
sensor-014,vibration,38.387,mm/s,2025-08-13T22:40:48.746689+00:00,0.957
sensor-014,vibration,35.384,mm/s,2025-08-13T22:45:48.746689+00:00,0.965
sensor-014,vibration,31.898,mm/s,2025-08-13T22:50:48.746689+00:00,0.993
sensor-014,vibration,34.707,mm/s,2025-08-13T22:55:48.746689+00:00,0.995
sensor-014,vibration,37.924,mm/s,2025-08-13T23:00:48.746689+00:00,1.0
sensor-014,vibration,30.309,mm/s,2025-08-13T23:05:48.746689+00:00,0.979
sensor-014,vibration,36.446,mm/s,2025-08-13T23:10:48.746689+00:00,0.948
sensor-014,vibration,35.325,mm/s,2025-08-13T23:15:48.746689+00:00,1.0
sensor-014,vibration,30.903,mm/s,2025-08-13T23:20:48.746689+00:00,1.0
sensor-014,vibration,38.552,mm/s,2025-08-13T23:25:48.746689+00:00,0.967
sensor-014,vibration,24.657,mm/s,2025-08-13T23:30:48.746689+00:00,0.994
sensor-014,vibration,31.642,mm/s,2025-08-13T23:35:48.746689+00:00,0.988
sensor-014,vibration,37.995,mm/s,2025-08-13T23:40:48.746689+00:00,0.965
sensor-014,vibration,34.104,mm/s,2025-08-13T23:45:48.746689+00:00,0.962
sensor-014,vibration,32.279,mm/s,2025-08-13T23:50:48.746689+00:00,0.977
sensor-014,vibration,32.064,mm/s,2025-08-13T23:55:48.746689+00:00,0.996
sensor-014,vibration,37.157,mm/s,2025-08-14T00:00:48.746689+00:00,0.953
sensor-014,vibration,32.37,mm/s,2025-08-14T00:05:48.746689+00:00,0.963
sensor-014,vibration,33.416,mm/s,2025-08-14T00:10:48.746689+00:00,0.976
sensor-014,vibration,31.068,mm/s,2025-08-14T00:15:48.746689+00:00,1.0
sensor-014,vibration,39.716,mm/s,2025-08-14T00:20:48.746689+00:00,1.0
sensor-014,vibration,31.453,mm/s,2025-08-14T00:25:48.746689+00:00,0.998
sensor-014,vibration,33.879,mm/s,2025-08-14T00:30:48.746689+00:00,1.0
sensor-014,vibration,32.99,mm/s,2025-08-14T00:35:48.746689+00:00,1.0
sensor-014,vibration,37.234,mm/s,2025-08-14T00:40:48.746689+00:00,0.947
sensor-014,vibration,33.196,mm/s,2025-08-14T00:45:48.746689+00:00,0.99
sensor-014,vibration,31.26,mm/s,2025-08-14T00:50:48.746689+00:00,0.99
sensor-014,vibration,39.572,mm/s,2025-08-14T00:55:48.746689+00:00,0.986
sensor-014,vibration,33.346,mm/s,2025-08-14T01:00:48.746689+00:00,0.945
sensor-014,vibration,32.727,mm/s,2025-08-14T01:05:48.746689+00:00,0.984
sensor-014,vibration,38.799,mm/s,2025-08-14T01:10:48.746689+00:00,0.948
sensor-014,vibration,39.7,mm/s,2025-08-14T01:15:48.746689+00:00,0.993
sensor-014,vibration,31.185,mm/s,2025-08-14T01:20:48.746689+00:00,0.975
sensor-014,vibration,39.563,mm/s,2025-08-14T01:25:48.746689+00:00,0.994
sensor-014,vibration,33.476,mm/s,2025-08-14T01:30:48.746689+00:00,0.965
sensor-014,vibration,37.474,mm/s,2025-08-14T01:35:48.746689+00:00,0.987
sensor-014,vibration,40.168,mm/s,2025-08-14T01:40:48.746689+00:00,0.978
sensor-014,vibration,32.701,mm/s,2025-08-14T01:45:48.746689+00:00,0.989
sensor-014,vibration,31.678,mm/s,2025-08-14T01:50:48.746689+00:00,0.977
sensor-014,vibration,37.549,mm/s,2025-08-14T01:55:48.746689+00:00,0.964
sensor-014,vibration,38.676,mm/s,2025-08-14T02:00:48.746689+00:00,0.996
sensor-014,vibration,35.739,mm/s,2025-08-14T02:05:48.746689+00:00,1.0
sensor-014,vibration,36.86,mm/s,2025-08-14T02:10:48.746689+00:00,1.0
sensor-014,vibration,30.833,mm/s,2025-08-14T02:15:48.746689+00:00,1.0
sensor-014,vibration,36.131,mm/s,2025-08-14T02:20:48.746689+00:00,0.988
sensor-014,vibration,37.813,mm/s,2025-08-14T02:25:48.746689+00:00,0.999
sensor-014,vibration,33.437,mm/s,2025-08-14T02:30:48.746689+00:00,0.97
sensor-014,vibration,38.68,mm/s,2025-08-14T02:35:48.746689+00:00,0.958
sensor-014,vibration,33.229,mm/s,2025-08-14T02:40:48.746689+00:00,0.981
sensor-014,vibration,32.244,mm/s,2025-08-14T02:45:48.746689+00:00,0.977
sensor-014,vibration,33.947,mm/s,2025-08-14T02:50:48.746689+00:00,0.936
sensor-014,vibration,34.112,mm/s,2025-08-14T02:55:48.746689+00:00,1.0
sensor-014,vibration,30.348,mm/s,2025-08-14T03:00:48.746689+00:00,0.962
sensor-014,vibration,30.601,mm/s,2025-08-14T03:05:48.746689+00:00,0.969
sensor-014,vibration,33.519,mm/s,2025-08-14T03:10:48.746689+00:00,0.968
sensor-014,vibration,33.47,mm/s,2025-08-14T03:15:48.746689+00:00,0.952
sensor-014,vibration,37.423,mm/s,2025-08-14T03:20:48.746689+00:00,0.99
sensor-014,vibration,31.887,mm/s,2025-08-14T03:25:48.746689+00:00,0.961
sensor-014,vibration,33.519,mm/s,2025-08-14T03:30:48.746689+00:00,0.947
sensor-014,vibration,34.039,mm/s,2025-08-14T03:35:48.746689+00:00,0.962
sensor-014,vibration,22.698,mm/s,2025-08-14T03:40:48.746689+00:00,0.928
sensor-014,vibration,32.7,mm/s,2025-08-14T03:45:48.746689+00:00,0.959
sensor-014,vibration,39.4,mm/s,2025-08-14T03:50:48.746689+00:00,0.982
sensor-014,vibration,34.398,mm/s,2025-08-14T03:55:48.746689+00:00,0.999
sensor-014,vibration,37.244,mm/s,2025-08-14T04:00:48.746689+00:00,1.0
sensor-014,vibration,36.535,mm/s,2025-08-14T04:05:48.746689+00:00,0.963
sensor-014,vibration,35.695,mm/s,2025-08-14T04:10:48.746689+00:00,0.969
sensor-014,vibration,37.039,mm/s,2025-08-14T04:15:48.746689+00:00,0.954
sensor-014,vibration,39.551,mm/s,2025-08-14T04:20:48.746689+00:00,0.99
sensor-014,vibration,31.357,mm/s,2025-08-14T04:25:48.746689+00:00,0.977
sensor-014,vibration,32.071,mm/s,2025-08-14T04:30:48.746689+00:00,1.0
sensor-014,vibration,36.374,mm/s,2025-08-14T04:35:48.746689+00:00,0.97
sensor-014,vibration,32.189,mm/s,2025-08-14T04:40:48.746689+00:00,0.988
sensor-014,vibration,30.818,mm/s,2025-08-14T04:45:48.746689+00:00,1.0
sensor-014,vibration,38.017,mm/s,2025-08-14T04:50:48.746689+00:00,0.963
sensor-014,vibration,39.38,mm/s,2025-08-14T04:55:48.746689+00:00,0.99
sensor-014,vibration,37.492,mm/s,2025-08-14T05:00:48.746689+00:00,0.962
sensor-014,vibration,34.27,mm/s,2025-08-14T05:05:48.746689+00:00,0.941
sensor-014,vibration,35.89,mm/s,2025-08-14T05:10:48.746689+00:00,0.939
sensor-014,vibration,33.466,mm/s,2025-08-14T05:15:48.746689+00:00,0.985
sensor-014,vibration,34.041,mm/s,2025-08-14T05:20:48.746689+00:00,0.931
sensor-014,vibration,33.899,mm/s,2025-08-14T05:25:48.746689+00:00,0.973
sensor-014,vibration,35.787,mm/s,2025-08-14T05:30:48.746689+00:00,0.991
sensor-014,vibration,39.002,mm/s,2025-08-14T05:35:48.746689+00:00,1.0
sensor-014,vibration,36.517,mm/s,2025-08-14T05:40:48.746689+00:00,1.0
sensor-014,vibration,32.503,mm/s,2025-08-14T05:45:48.746689+00:00,0.979
sensor-014,vibration,32.436,mm/s,2025-08-14T05:50:48.746689+00:00,0.972
sensor-014,vibration,30.361,mm/s,2025-08-14T05:55:48.746689+00:00,0.957
sensor-014,vibration,31.549,mm/s,2025-08-14T06:00:48.746689+00:00,0.94
sensor-014,vibration,32.098,mm/s,2025-08-14T06:05:48.746689+00:00,0.973
sensor-014,vibration,39.893,mm/s,2025-08-14T06:10:48.746689+00:00,0.951
sensor-014,vibration,36.768,mm/s,2025-08-14T06:15:48.746689+00:00,0.994
sensor-014,vibration,38.439,mm/s,2025-08-14T06:20:48.746689+00:00,0.953
sensor-014,vibration,39.434,mm/s,2025-08-14T06:25:48.746689+00:00,0.96
sensor-014,vibration,37.183,mm/s,2025-08-14T06:30:48.746689+00:00,0.954
sensor-014,vibration,30.369,mm/s,2025-08-14T06:35:48.746689+00:00,1.0
sensor-014,vibration,32.635,mm/s,2025-08-14T06:40:48.746689+00:00,0.933
sensor-014,vibration,36.82,mm/s,2025-08-14T06:45:48.746689+00:00,0.98
sensor-014,vibration,36.952,mm/s,2025-08-14T06:50:48.746689+00:00,0.978
sensor-014,vibration,34.061,mm/s,2025-08-14T06:55:48.746689+00:00,0.999
sensor-014,vibration,36.725,mm/s,2025-08-14T07:00:48.746689+00:00,0.948
sensor-014,vibration,33.211,mm/s,2025-08-14T07:05:48.746689+00:00,0.981
sensor-014,vibration,30.296,mm/s,2025-08-14T07:10:48.746689+00:00,0.957
sensor-014,vibration,39.178,mm/s,2025-08-14T07:15:48.746689+00:00,0.989
sensor-014,vibration,35.083,mm/s,2025-08-14T07:20:48.746689+00:00,0.992
sensor-014,vibration,30.437,mm/s,2025-08-14T07:25:48.746689+00:00,0.961
sensor-014,vibration,31.619,mm/s,2025-08-14T07:30:48.746689+00:00,0.977
sensor-014,vibration,36.708,mm/s,2025-08-14T07:35:48.746689+00:00,0.975
sensor-014,vibration,36.47,mm/s,2025-08-14T07:40:48.746689+00:00,1.0
sensor-014,vibration,31.889,mm/s,2025-08-14T07:45:48.746689+00:00,1.0
sensor-014,vibration,25.682,mm/s,2025-08-14T07:50:48.746689+00:00,0.998
sensor-014,vibration,31.84,mm/s,2025-08-14T07:55:48.746689+00:00,0.989
sensor-014,vibration,33.012,mm/s,2025-08-14T08:00:48.746689+00:00,0.979
sensor-014,vibration,30.228,mm/s,2025-08-14T08:05:48.746689+00:00,0.996
sensor-014,vibration,34.467,mm/s,2025-08-14T08:10:48.746689+00:00,1.0
sensor-014,vibration,34.355,mm/s,2025-08-14T08:15:48.746689+00:00,0.98
sensor-014,vibration,37.613,mm/s,2025-08-14T08:20:48.746689+00:00,0.961
sensor-014,vibration,35.215,mm/s,2025-08-14T08:25:48.746689+00:00,0.99
sensor-014,vibration,33.876,mm/s,2025-08-14T08:30:48.746689+00:00,0.986
sensor-014,vibration,30.59,mm/s,2025-08-14T08:35:48.746689+00:00,1.0
sensor-014,vibration,32.789,mm/s,2025-08-14T08:40:48.746689+00:00,0.964
sensor-014,vibration,38.264,mm/s,2025-08-14T08:45:48.746689+00:00,0.985
sensor-014,vibration,31.079,mm/s,2025-08-14T08:50:48.746689+00:00,0.959
sensor-014,vibration,39.056,mm/s,2025-08-14T08:55:48.746689+00:00,0.969
sensor-014,vibration,34.961,mm/s,2025-08-14T09:00:48.746689+00:00,1.0
sensor-014,vibration,37.875,mm/s,2025-08-14T09:05:48.746689+00:00,1.0
sensor-014,vibration,38.315,mm/s,2025-08-14T09:10:48.746689+00:00,0.956
sensor-014,vibration,34.534,mm/s,2025-08-14T09:15:48.746689+00:00,1.0
sensor-014,vibration,39.817,mm/s,2025-08-14T09:20:48.746689+00:00,0.963
sensor-014,vibration,30.748,mm/s,2025-08-14T09:25:48.746689+00:00,1.0
sensor-014,vibration,36.691,mm/s,2025-08-14T09:30:48.746689+00:00,0.981
sensor-014,vibration,33.038,mm/s,2025-08-14T09:35:48.746689+00:00,0.957
sensor-014,vibration,37.212,mm/s,2025-08-14T09:40:48.746689+00:00,0.963
sensor-014,vibration,33.856,mm/s,2025-08-14T09:45:48.746689+00:00,0.98
sensor-014,vibration,30.806,mm/s,2025-08-14T09:50:48.746689+00:00,0.969
sensor-014,vibration,30.895,mm/s,2025-08-14T09:55:48.746689+00:00,0.967
sensor-014,vibration,35.966,mm/s,2025-08-14T10:00:48.746689+00:00,0.967
sensor-014,vibration,30.488,mm/s,2025-08-14T10:05:48.746689+00:00,0.965
sensor-014,vibration,32.81,mm/s,2025-08-14T10:10:48.746689+00:00,0.971
sensor-014,vibration,34.196,mm/s,2025-08-14T10:15:48.746689+00:00,1.0
sensor-014,vibration,35.061,mm/s,2025-08-14T10:20:48.746689+00:00,0.958
sensor-014,vibration,39.063,mm/s,2025-08-14T10:25:48.746689+00:00,0.975
sensor-014,vibration,33.789,mm/s,2025-08-14T10:30:48.746689+00:00,0.993
sensor-014,vibration,33.002,mm/s,2025-08-14T10:35:48.746689+00:00,0.995
sensor-014,vibration,39.792,mm/s,2025-08-14T10:40:48.746689+00:00,0.995
sensor-014,vibration,30.861,mm/s,2025-08-14T10:45:48.746689+00:00,0.996
sensor-014,vibration,38.413,mm/s,2025-08-14T10:50:48.746689+00:00,1.0
sensor-014,vibration,32.042,mm/s,2025-08-14T10:55:48.746689+00:00,0.982
sensor-014,vibration,34.648,mm/s,2025-08-14T11:00:48.746689+00:00,0.985
sensor-014,vibration,31.729,mm/s,2025-08-14T11:05:48.746689+00:00,0.987
sensor-014,vibration,34.686,mm/s,2025-08-14T11:10:48.746689+00:00,1.0
sensor-014,vibration,38.207,mm/s,2025-08-14T11:15:48.746689+00:00,0.996
sensor-014,vibration,37.381,mm/s,2025-08-14T11:20:48.746689+00:00,0.937
sensor-014,vibration,35.711,mm/s,2025-08-14T11:25:48.746689+00:00,0.957
sensor-014,vibration,37.511,mm/s,2025-08-14T11:30:48.746689+00:00,0.965
sensor-014,vibration,32.884,mm/s,2025-08-14T11:35:48.746689+00:00,0.974
sensor-014,vibration,37.539,mm/s,2025-08-14T11:40:48.746689+00:00,0.983
sensor-014,vibration,38.618,mm/s,2025-08-14T11:45:48.746689+00:00,1.0
sensor-014,vibration,30.741,mm/s,2025-08-14T11:50:48.746689+00:00,1.0
sensor-014,vibration,37.007,mm/s,2025-08-14T11:55:48.746689+00:00,0.964
sensor-014,vibration,29.615,mm/s,2025-08-14T12:00:48.746689+00:00,0.996
sensor-014,vibration,39.882,mm/s,2025-08-14T12:05:48.746689+00:00,0.977
sensor-014,vibration,38.165,mm/s,2025-08-14T12:10:48.746689+00:00,0.962
sensor-014,vibration,32.388,mm/s,2025-08-14T12:15:48.746689+00:00,0.97
sensor-014,vibration,32.875,mm/s,2025-08-14T12:20:48.746689+00:00,0.995
sensor-014,vibration,31.372,mm/s,2025-08-14T12:25:48.746689+00:00,0.969
sensor-014,vibration,33.699,mm/s,2025-08-14T12:30:48.746689+00:00,0.979
sensor-014,vibration,32.687,mm/s,2025-08-14T12:35:48.746689+00:00,0.96
sensor-014,vibration,36.993,mm/s,2025-08-14T12:40:48.746689+00:00,0.947
sensor-014,vibration,39.493,mm/s,2025-08-14T12:45:48.746689+00:00,0.956
sensor-014,vibration,31.819,mm/s,2025-08-14T12:50:48.746689+00:00,1.0
sensor-014,vibration,32.407,mm/s,2025-08-14T12:55:48.746689+00:00,1.0
sensor-014,vibration,36.927,mm/s,2025-08-14T13:00:48.746689+00:00,1.0
sensor-014,vibration,32.559,mm/s,2025-08-14T13:05:48.746689+00:00,1.0
sensor-014,vibration,31.722,mm/s,2025-08-14T13:10:48.746689+00:00,0.962
sensor-014,vibration,37.404,mm/s,2025-08-14T13:15:48.746689+00:00,0.999
sensor-014,vibration,37.346,mm/s,2025-08-14T13:20:48.746689+00:00,0.993
sensor-014,vibration,36.652,mm/s,2025-08-14T13:25:48.746689+00:00,0.958
sensor-014,vibration,34.4,mm/s,2025-08-14T13:30:48.746689+00:00,0.983
sensor-014,vibration,34.156,mm/s,2025-08-14T13:35:48.746689+00:00,1.0
sensor-014,vibration,37.557,mm/s,2025-08-14T13:40:48.746689+00:00,0.982
sensor-014,vibration,34.637,mm/s,2025-08-14T13:45:48.746689+00:00,0.993
sensor-014,vibration,34.926,mm/s,2025-08-14T13:50:48.746689+00:00,0.99
sensor-014,vibration,40.187,mm/s,2025-08-14T13:55:48.746689+00:00,0.971
sensor-014,vibration,38.265,mm/s,2025-08-14T14:00:48.746689+00:00,0.954
sensor-014,vibration,34.285,mm/s,2025-08-14T14:05:48.746689+00:00,0.987
sensor-014,vibration,34.461,mm/s,2025-08-14T14:10:48.746689+00:00,0.997
sensor-014,vibration,37.437,mm/s,2025-08-14T14:15:48.746689+00:00,0.966
sensor-014,vibration,35.434,mm/s,2025-08-14T14:20:48.746689+00:00,0.955
sensor-014,vibration,31.479,mm/s,2025-08-14T14:25:48.746689+00:00,0.983
sensor-014,vibration,33.809,mm/s,2025-08-14T14:30:48.746689+00:00,1.0
sensor-014,vibration,35.325,mm/s,2025-08-14T14:35:48.746689+00:00,0.96
sensor-014,vibration,35.483,mm/s,2025-08-14T14:40:48.746689+00:00,0.988
sensor-014,vibration,30.722,mm/s,2025-08-14T14:45:48.746689+00:00,0.995
sensor-014,vibration,38.093,mm/s,2025-08-14T14:50:48.746689+00:00,0.988
sensor-014,vibration,37.729,mm/s,2025-08-14T14:55:48.746689+00:00,1.0
sensor-014,vibration,39.195,mm/s,2025-08-14T15:00:48.746689+00:00,1.0
sensor-014,vibration,38.095,mm/s,2025-08-14T15:05:48.746689+00:00,0.976
sensor-014,vibration,34.464,mm/s,2025-08-14T15:10:48.746689+00:00,0.992
sensor-014,vibration,38.121,mm/s,2025-08-14T15:15:48.746689+00:00,0.951
sensor-014,vibration,36.273,mm/s,2025-08-14T15:20:48.746689+00:00,0.97
sensor-014,vibration,34.483,mm/s,2025-08-14T15:25:48.746689+00:00,0.993
sensor-014,vibration,36.722,mm/s,2025-08-14T15:30:48.746689+00:00,0.939
sensor-014,vibration,38.271,mm/s,2025-08-14T15:35:48.746689+00:00,0.997
sensor-014,vibration,39.434,mm/s,2025-08-14T15:40:48.746689+00:00,0.976
sensor-014,vibration,31.027,mm/s,2025-08-14T15:45:48.746689+00:00,0.977
sensor-014,vibration,35.418,mm/s,2025-08-14T15:50:48.746689+00:00,0.988
sensor-014,vibration,32.221,mm/s,2025-08-14T15:55:48.746689+00:00,0.97
sensor-014,vibration,35.187,mm/s,2025-08-14T16:00:48.746689+00:00,0.958
sensor-014,vibration,38.533,mm/s,2025-08-14T16:05:48.746689+00:00,0.986
sensor-014,vibration,30.009,mm/s,2025-08-14T16:10:48.746689+00:00,0.972
sensor-014,vibration,37.665,mm/s,2025-08-14T16:15:48.746689+00:00,0.97
sensor-014,vibration,36.51,mm/s,2025-08-14T16:20:48.746689+00:00,0.975
sensor-014,vibration,31.698,mm/s,2025-08-14T16:25:48.746689+00:00,0.96
sensor-014,vibration,34.619,mm/s,2025-08-14T16:30:48.746689+00:00,0.98
sensor-014,vibration,39.157,mm/s,2025-08-14T16:35:48.746689+00:00,0.998
sensor-014,vibration,37.885,mm/s,2025-08-14T16:40:48.746689+00:00,0.995
sensor-014,vibration,38.184,mm/s,2025-08-14T16:45:48.746689+00:00,0.973
sensor-014,vibration,34.487,mm/s,2025-08-14T16:50:48.746689+00:00,0.956
sensor-014,vibration,38.76,mm/s,2025-08-14T16:55:48.746689+00:00,0.993
sensor-014,vibration,39.963,mm/s,2025-08-14T17:00:48.746689+00:00,1.0
sensor-014,vibration,32.06,mm/s,2025-08-14T17:05:48.746689+00:00,0.986
sensor-014,vibration,32.988,mm/s,2025-08-14T17:10:48.746689+00:00,1.0
sensor-014,vibration,37.716,mm/s,2025-08-14T17:15:48.746689+00:00,0.973
sensor-014,vibration,30.269,mm/s,2025-08-14T17:20:48.746689+00:00,0.992
sensor-014,vibration,38.376,mm/s,2025-08-14T17:25:48.746689+00:00,0.989
sensor-014,vibration,36.0,mm/s,2025-08-14T17:30:48.746689+00:00,1.0
sensor-014,vibration,32.39,mm/s,2025-08-14T17:35:48.746689+00:00,0.977
sensor-014,vibration,30.226,mm/s,2025-08-14T17:40:48.746689+00:00,0.964
sensor-014,vibration,32.735,mm/s,2025-08-14T17:45:48.746689+00:00,1.0
sensor-014,vibration,40.026,mm/s,2025-08-14T17:50:48.746689+00:00,0.993
sensor-014,vibration,30.909,mm/s,2025-08-14T17:55:48.746689+00:00,1.0
sensor-014,vibration,34.44,mm/s,2025-08-14T18:00:48.746689+00:00,0.953
sensor-014,vibration,39.312,mm/s,2025-08-14T18:05:48.746689+00:00,1.0
sensor-014,vibration,35.623,mm/s,2025-08-14T18:10:48.746689+00:00,0.993
sensor-014,vibration,31.502,mm/s,2025-08-14T18:15:48.746689+00:00,0.94
sensor-014,vibration,30.455,mm/s,2025-08-14T18:20:48.746689+00:00,0.972
sensor-014,vibration,37.948,mm/s,2025-08-14T18:25:48.746689+00:00,0.997
sensor-014,vibration,32.931,mm/s,2025-08-14T18:30:48.746689+00:00,0.977
sensor-014,vibration,30.271,mm/s,2025-08-14T18:35:48.746689+00:00,1.0
sensor-014,vibration,30.834,mm/s,2025-08-14T18:40:48.746689+00:00,0.978
sensor-014,vibration,32.46,mm/s,2025-08-14T18:45:48.746689+00:00,0.972
sensor-014,vibration,30.311,mm/s,2025-08-14T18:50:48.746689+00:00,1.0
sensor-014,vibration,34.067,mm/s,2025-08-14T18:55:48.746689+00:00,0.98
sensor-014,vibration,30.365,mm/s,2025-08-14T19:00:48.746689+00:00,0.975
sensor-014,vibration,30.326,mm/s,2025-08-14T19:05:48.746689+00:00,0.947
sensor-014,vibration,30.337,mm/s,2025-08-14T19:10:48.746689+00:00,1.0
sensor-014,vibration,40.127,mm/s,2025-08-14T19:15:48.746689+00:00,1.0
sensor-014,vibration,37.053,mm/s,2025-08-14T19:20:48.746689+00:00,0.995
sensor-014,vibration,38.179,mm/s,2025-08-14T19:25:48.746689+00:00,0.994
sensor-014,vibration,38.572,mm/s,2025-08-14T19:30:48.746689+00:00,0.989
sensor-014,vibration,34.639,mm/s,2025-08-14T19:35:48.746689+00:00,0.949
sensor-014,vibration,32.15,mm/s,2025-08-14T19:40:48.746689+00:00,0.993
sensor-014,vibration,30.876,mm/s,2025-08-14T19:45:48.746689+00:00,0.961
sensor-014,vibration,33.235,mm/s,2025-08-14T19:50:48.746689+00:00,1.0
sensor-014,vibration,34.617,mm/s,2025-08-14T19:55:48.746689+00:00,0.991
sensor-014,vibration,35.131,mm/s,2025-08-14T20:00:48.746689+00:00,1.0
sensor-014,vibration,32.09,mm/s,2025-08-14T20:05:48.746689+00:00,0.969
sensor-014,vibration,37.008,mm/s,2025-08-14T20:10:48.746689+00:00,0.974
sensor-014,vibration,36.751,mm/s,2025-08-14T20:15:48.746689+00:00,0.975
sensor-014,vibration,23.299,mm/s,2025-08-14T20:20:48.746689+00:00,0.992
sensor-014,vibration,36.628,mm/s,2025-08-14T20:25:48.746689+00:00,0.968
sensor-014,vibration,38.108,mm/s,2025-08-14T20:30:48.746689+00:00,1.0
sensor-014,vibration,31.811,mm/s,2025-08-14T20:35:48.746689+00:00,0.981
sensor-014,vibration,40.063,mm/s,2025-08-14T20:40:48.746689+00:00,0.998
sensor-014,vibration,36.082,mm/s,2025-08-14T20:45:48.746689+00:00,0.974
sensor-014,vibration,32.193,mm/s,2025-08-14T20:50:48.746689+00:00,0.993
sensor-014,vibration,31.468,mm/s,2025-08-14T20:55:48.746689+00:00,0.981
sensor-014,vibration,33.241,mm/s,2025-08-14T21:00:48.746689+00:00,1.0
sensor-014,vibration,39.058,mm/s,2025-08-14T21:05:48.746689+00:00,0.996
sensor-014,vibration,31.211,mm/s,2025-08-14T21:10:48.746689+00:00,0.974
sensor-014,vibration,38.425,mm/s,2025-08-14T21:15:48.746689+00:00,0.961
sensor-014,vibration,37.13,mm/s,2025-08-14T21:20:48.746689+00:00,0.97
sensor-014,vibration,33.112,mm/s,2025-08-14T21:25:48.746689+00:00,1.0
